,period,TOA,GHI,BHI,DHI,BNI,start,end,DNI,cos_zenith,zenith_rad,zenith_deg,day_of_year,I0n,Kt,Kd,Kn,G0h,k_test,individual_limit_test,night_time_test
1626,2024-06-07T18:00:00.0/2024-06-07T19:00:00.0,102.5624,28.4237,2.0879,26.3358,15.3887,2024-06-07 18:00:00,2024-06-07 19:00:00,15.3887,0.1356774776296894,1.4346990955933745,82.2022030487366,159,1325.5300906200237,0.15804590899352391,0.9265436941707096,0.011609468626096488,179.84457921757843,Passed,Passed,Passed
1627,2024-06-07T19:00:00.0/2024-06-07T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-07 19:00:00,2024-06-07 20:00:00,0.0,,,,159,1325.5300906200237,,,0.0,,Failed,Passed,Failed
1628,2024-06-07T20:00:00.0/2024-06-07T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-07 20:00:00,2024-06-07 21:00:00,0.0,,,,159,1325.5300906200237,,,0.0,,Failed,Passed,Failed
1629,2024-06-07T21:00:00.0/2024-06-07T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-07 21:00:00,2024-06-07 22:00:00,0.0,,,,159,1325.5300906200237,,,0.0,,Failed,Passed,Failed
1630,2024-06-07T22:00:00.0/2024-06-07T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-07 22:00:00,2024-06-07 23:00:00,0.0,,,,159,1325.5300906200237,,,0.0,,Failed,Passed,Failed
1631,2024-06-07T23:00:00.0/2024-06-08T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-07 23:00:00,2024-06-08 00:00:00,0.0,,,,159,1325.5300906200237,,,0.0,,Failed,Passed,Failed
1632,2024-06-08T00:00:00.0/2024-06-08T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 00:00:00,2024-06-08 01:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1633,2024-06-08T01:00:00.0/2024-06-08T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 01:00:00,2024-06-08 02:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1634,2024-06-08T02:00:00.0/2024-06-08T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 02:00:00,2024-06-08 03:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1635,2024-06-08T03:00:00.0/2024-06-08T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 03:00:00,2024-06-08 04:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1636,2024-06-08T04:00:00.0/2024-06-08T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 04:00:00,2024-06-08 05:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1637,2024-06-08T05:00:00.0/2024-06-08T06:00:00.0,102.9053,28.3334,2.3646,25.9688,17.6137,2024-06-08 05:00:00,2024-06-08 06:00:00,17.6137,0.1342477730403038,1.43614200191097,82.2848754909676,160,1325.2306073760083,0.15925759204190915,0.9165437257794687,0.013291045273151059,177.9092578050783,Passed,Passed,Passed
1638,2024-06-08T06:00:00.0/2024-06-08T07:00:00.0,380.4215,161.5911,42.3097,119.2814,136.9517,2024-06-08 06:00:00,2024-06-08 07:00:00,136.9517,0.30893884486282397,1.2567192315989317,72.00470800354263,160,1325.2306073760083,0.3946875808746831,0.7381681293091018,0.10334178763888346,409.4152130196026,Passed,Passed,Passed
1639,2024-06-08T07:00:00.0/2024-06-08T08:00:00.0,651.0323,361.1892,150.6921,210.4971,300.7773,2024-06-08 07:00:00,2024-06-08 08:00:00,300.7773,0.5010088859764351,1.0460321977178213,59.933230164025225,160,1325.2306073760083,0.5439987095710982,0.582789020269709,0.22696223459217188,663.9523102633284,Passed,Passed,Passed
1640,2024-06-08T08:00:00.0/2024-06-08T09:00:00.0,893.6431,567.4158,290.9796,276.4361,428.3485,2024-06-08 08:00:00,2024-06-08 09:00:00,428.3485,0.6793059856635426,0.8239798168343969,47.210565908573564,160,1325.2306073760083,0.6302959632528569,0.48718435404865357,0.3232256315360399,900.2370839750546,Passed,Passed,Passed
1641,2024-06-08T09:00:00.0/2024-06-08T10:00:00.0,1091.7238,739.7067,415.7793,323.9273,502.5726,2024-06-08 09:00:00,2024-06-08 10:00:00,502.5726,0.8273021649011505,0.5965082588767546,34.17740567833516,160,1325.2306073760083,0.6746894727452383,0.4379131620681549,0.37923407232127476,1096.3661504754382,Passed,Passed,Passed
1642,2024-06-08T10:00:00.0/2024-06-08T11:00:00.0,1231.7797,863.4114,508.5958,354.8156,545.4507,2024-06-08 10:00:00,2024-06-08 11:00:00,545.4507,0.9324322069803924,0.36970991115160684,21.18281755314372,160,1325.2306073760083,0.6987294605299443,0.4109461607757322,0.41158927130426515,1235.6876999935773,Passed,Passed,Passed
1643,2024-06-08T11:00:00.0/2024-06-08T12:00:00.0,1304.2716,924.5341,549.3465,375.1876,556.6554,2024-06-08 11:00:00,2024-06-08 12:00:00,556.6554,0.9868699737755171,0.16222737245159222,9.294943762973112,160,1325.2306073760083,0.7069220706333117,0.4058126141588504,0.42004417714302,1307.8302947476739,Passed,Passed,Passed
1644,2024-06-08T12:00:00.0/2024-06-08T13:00:00.0,1304.2657,914.0468,523.5582,390.4886,530.4045,2024-06-08 12:00:00,2024-06-08 13:00:00,530.4045,0.9870923040811305,0.16084501856649883,9.21574071956375,160,1325.2306073760083,0.6987457974928079,0.42720854118191764,0.4002356246889098,1308.12493367362,Passed,Passed,Passed
1645,2024-06-08T13:00:00.0/2024-06-08T14:00:00.0,1231.7703,837.9014,448.9716,388.9298,481.2414,2024-06-08 13:00:00,2024-06-08 14:00:00,481.2414,0.9329446718424474,0.3682890910010742,21.10141055507106,160,1325.2306073760083,0.6777126148005003,0.4641713213511757,0.36313785489219175,1236.3668341139773,Passed,Passed,Passed
1646,2024-06-08T14:00:00.0/2024-06-08T15:00:00.0,1091.7336,702.9027,338.076,364.8268,408.1201,2024-06-08 14:00:00,2024-06-08 15:00:00,408.1201,0.8283735596458004,0.5945983513020846,34.067976035046506,160,1325.2306073760083,0.6402911886540389,0.5190288783924147,0.30796157116238704,1097.78599558363,Passed,Passed,Passed
1647,2024-06-08T15:00:00.0/2024-06-08T16:00:00.0,893.7079,522.976,210.7829,312.1931,309.3217,2024-06-08 15:00:00,2024-06-08 16:00:00,309.3217,0.6814358643444671,0.8210735887430873,47.04405130463916,160,1325.2306073760083,0.5791156671265076,0.5969549271859512,0.2334097162247597,903.0596643930133,Passed,Passed,Passed
1648,2024-06-08T16:00:00.0/2024-06-08T17:00:00.0,651.196,321.1341,93.3074,227.8267,184.9374,2024-06-08 16:00:00,2024-06-08 17:00:00,184.9374,0.5045350480757272,1.041952964508925,59.699507317505855,160,1325.2306073760083,0.480290090227755,0.709444123187167,0.13955110829064005,668.6252882038796,Passed,Passed,Passed
1649,2024-06-08T17:00:00.0/2024-06-08T18:00:00.0,380.731,140.3692,21.5279,118.8413,69.5676,2024-06-08 17:00:00,2024-06-08 18:00:00,69.5676,0.30945296373599207,1.2561786219621376,71.97373335299022,160,1325.2306073760083,0.3422833080054614,0.8466337344659655,0.052494712703433324,410.0965390861546,Passed,Passed,Passed
1650,2024-06-08T18:00:00.0/2024-06-08T19:00:00.0,103.3384,25.978,1.3356,24.6424,10.0777,2024-06-08 18:00:00,2024-06-08 19:00:00,10.0777,0.13253024003492891,1.4378750218278764,82.38417021801844,160,1325.2306073760083,0.147910590254027,0.9485872661482792,0.007604487810581219,175.633130497177,Passed,Passed,Passed
1651,2024-06-08T19:00:00.0/2024-06-08T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 19:00:00,2024-06-08 20:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1652,2024-06-08T20:00:00.0/2024-06-08T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 20:00:00,2024-06-08 21:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1653,2024-06-08T21:00:00.0/2024-06-08T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 21:00:00,2024-06-08 22:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1654,2024-06-08T22:00:00.0/2024-06-08T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 22:00:00,2024-06-08 23:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1655,2024-06-08T23:00:00.0/2024-06-09T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-08 23:00:00,2024-06-09 00:00:00,0.0,,,,160,1325.2306073760083,,,0.0,,Failed,Passed,Failed
1656,2024-06-09T00:00:00.0/2024-06-09T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 00:00:00,2024-06-09 01:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1657,2024-06-09T01:00:00.0/2024-06-09T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 01:00:00,2024-06-09 02:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1658,2024-06-09T02:00:00.0/2024-06-09T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 02:00:00,2024-06-09 03:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1659,2024-06-09T03:00:00.0/2024-06-09T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 03:00:00,2024-06-09 04:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1660,2024-06-09T04:00:00.0/2024-06-09T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 04:00:00,2024-06-09 05:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1661,2024-06-09T05:00:00.0/2024-06-09T06:00:00.0,103.6623,31.2184,3.0781,28.1403,22.7391,2024-06-09 05:00:00,2024-06-09 06:00:00,22.7391,0.13536595555672823,1.435013518414384,82.22021814936305,161,1324.9435013044845,0.1740619434593466,0.9014010967890731,0.01716231671585394,179.35224311275874,Passed,Passed,Passed
1662,2024-06-09T06:00:00.0/2024-06-09T07:00:00.0,381.0772,176.6433,54.8012,121.8422,177.6832,2024-06-09 06:00:00,2024-06-09 07:00:00,177.6832,0.3084202670820877,1.2572644337401409,72.0359457852154,161,1324.9435013044845,0.4322717967541267,0.6897640612465913,0.13410624666263918,408.6394285410055,Passed,Passed,Passed
1663,2024-06-09T07:00:00.0/2024-06-09T08:00:00.0,651.4509,385.2677,181.9284,203.3392,363.6037,2024-06-09 07:00:00,2024-06-09 08:00:00,363.6037,0.5003483187877351,1.046795300584785,59.97695273763657,161,1324.9435013044845,0.5811560938353542,0.5277867830601943,0.2744295886141642,662.9332533664341,Passed,Passed,Passed
1664,2024-06-09T08:00:00.0/2024-06-09T09:00:00.0,893.8502,594.4704,335.1947,259.2757,493.4908,2024-06-09 08:00:00,2024-06-09 09:00:00,493.4908,0.6792319127327198,0.824080748838542,47.216348886428875,161,1324.9435013044845,0.6605638354608457,0.43614568530241365,0.3724617687577843,899.9439086538317,Passed,Passed,Passed
1665,2024-06-09T09:00:00.0/2024-06-09T10:00:00.0,1091.7588,768.1472,469.2469,298.9003,567.1598,2024-06-09 09:00:00,2024-06-09 10:00:00,567.1598,0.827362764427239,0.5964003753589004,34.1712244080831,161,1324.9435013044845,0.7007306613022909,0.38911851790906743,0.42806338492290275,1096.2089179491834,Passed,Passed,Passed
1666,2024-06-09T10:00:00.0/2024-06-09T11:00:00.0,1231.6936,892.13,567.0807,325.0493,608.1064,2024-06-09 10:00:00,2024-06-09 11:00:00,608.1064,0.9325353260547825,0.3694244302848529,21.16646070434698,161,1324.9435013044845,0.7220470398231944,0.3643519442233755,0.45896779704288043,1235.5566199931425,Passed,Passed,Passed
1667,2024-06-09T11:00:00.0/2024-06-09T12:00:00.0,1304.1229,952.6255,608.488,344.1375,616.5083,2024-06-09 11:00:00,2024-06-09 12:00:00,616.5083,0.9869907671964839,0.1614777864408609,9.251995648176159,161,1324.9435013044845,0.7284701373685851,0.3612516146166568,0.46530912404416597,1307.7070028445087,Passed,Passed,Passed
1668,2024-06-09T12:00:00.0/2024-06-09T13:00:00.0,1304.1169,940.3834,578.6628,361.7206,586.1523,2024-06-09 12:00:00,2024-06-09 13:00:00,586.1523,0.9872226040911212,0.1600293680105618,9.169007385151058,161,1324.9435013044845,0.7189397630067166,0.3846522599186672,0.44239795842079205,1308.014173631421,Passed,Passed,Passed
1669,2024-06-09T13:00:00.0/2024-06-09T14:00:00.0,1231.683,862.1715,497.4374,364.7341,533.1179,2024-06-09 13:00:00,2024-06-09 14:00:00,533.1179,0.9330720277822224,0.36793518164008626,21.081133042356278,161,1324.9435013044845,0.6973986996742548,0.42304123947497685,0.402370289355821,1236.267719459053,Passed,Passed,Passed
1670,2024-06-09T14:00:00.0/2024-06-09T15:00:00.0,1091.7653,729.8994,387.3682,342.5311,468.0565,2024-06-09 14:00:00,2024-06-09 15:00:00,468.0565,0.8276101282644296,0.5959598229882468,34.14598261659016,161,1324.9435013044845,0.6656406720555371,0.46928535631074636,0.3532652520950297,1096.5366610577269,Passed,Passed,Passed
1671,2024-06-09T15:00:00.0/2024-06-09T16:00:00.0,893.9068,561.4485,272.4638,288.9847,400.9412,2024-06-09 15:00:00,2024-06-09 16:00:00,400.9412,0.6795604941572481,0.8236329508823294,47.19069195346331,161,1324.9435013044845,0.6235688944041355,0.514712747473722,0.3026100355262318,900.37926047691,Passed,Passed,Passed
1672,2024-06-09T16:00:00.0/2024-06-09T17:00:00.0,651.5988,363.5666,147.6162,215.9503,295.0095,2024-06-09 16:00:00,2024-06-09 17:00:00,295.0095,0.5003781234163646,1.046760876824395,59.97498040145126,161,1324.9435013044845,0.5483884578060362,0.5939772795410799,0.2226581735066785,662.9727428154455,Passed,Passed,Passed
1673,2024-06-09T17:00:00.0/2024-06-09T18:00:00.0,381.3602,168.2982,45.0356,123.2625,146.1667,2024-06-09 17:00:00,2024-06-09 18:00:00,146.1667,0.3081119023690075,1.2575885845426857,72.054518258127,161,1324.9435013044845,0.4122623137293322,0.7324053376684956,0.1103191946344054,408.23086271837826,Passed,Passed,Passed
1674,2024-06-09T18:00:00.0/2024-06-09T19:00:00.0,104.0417,30.6541,2.6486,28.0055,19.655,2024-06-09 18:00:00,2024-06-09 19:00:00,19.655,0.13475451539048577,1.4356306127861258,82.25557505242513,161,1324.9435013044845,0.17169113986369292,0.9135972023318252,0.014834594819060966,178.54211943805927,Passed,Passed,Passed
1675,2024-06-09T19:00:00.0/2024-06-09T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 19:00:00,2024-06-09 20:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1676,2024-06-09T20:00:00.0/2024-06-09T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 20:00:00,2024-06-09 21:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1677,2024-06-09T21:00:00.0/2024-06-09T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 21:00:00,2024-06-09 22:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1678,2024-06-09T22:00:00.0/2024-06-09T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 22:00:00,2024-06-09 23:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1679,2024-06-09T23:00:00.0/2024-06-10T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-09 23:00:00,2024-06-10 00:00:00,0.0,,,,161,1324.9435013044845,,,0.0,,Failed,Passed,Failed
1680,2024-06-10T00:00:00.0/2024-06-10T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 00:00:00,2024-06-10 01:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1681,2024-06-10T01:00:00.0/2024-06-10T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 01:00:00,2024-06-10 02:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1682,2024-06-10T02:00:00.0/2024-06-10T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 02:00:00,2024-06-10 03:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1683,2024-06-10T03:00:00.0/2024-06-10T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 03:00:00,2024-06-10 04:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1684,2024-06-10T04:00:00.0/2024-06-10T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 04:00:00,2024-06-10 05:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1685,2024-06-10T05:00:00.0/2024-06-10T06:00:00.0,104.368,37.4446,8.4564,28.9882,64.2435,2024-06-10 05:00:00,2024-06-10 06:00:00,64.2435,0.13163043732050717,1.4387827774081918,82.43618078159996,162,1324.6688574811778,0.21474622844936048,0.7741623625302446,0.04849778088854394,174.36674101510403,Passed,Passed,Passed
1686,2024-06-10T06:00:00.0/2024-06-10T07:00:00.0,381.675,203.3658,95.6172,107.7486,316.2305,2024-06-10 06:00:00,2024-06-10 07:00:00,316.2305,0.30236552135230477,1.2636229624113111,72.40026264198639,162,1324.6688574811778,0.5077364310559934,0.5298265490067651,0.2387241899845851,400.5341897114582,Passed,Passed,Passed
1687,2024-06-10T07:00:00.0/2024-06-10T08:00:00.0,651.8266,418.4329,252.0686,166.3643,506.0608,2024-06-10 07:00:00,2024-06-10 08:00:00,506.0608,0.49809943785410776,1.0493907445330821,60.12566072183677,162,1324.6688574811778,0.6341652585909233,0.39758895631772734,0.38202815529479645,659.8168132542179,Passed,Passed,Passed
1688,2024-06-10T08:00:00.0/2024-06-10T09:00:00.0,894.0276,624.6659,415.9106,208.7553,613.041,2024-06-10 08:00:00,2024-06-10 09:00:00,613.041,0.6784384731200684,0.8251613015242026,47.27825999485876,162,1324.6688574811778,0.6950723369165177,0.3341871230685075,0.46278811231788225,898.7063170592359,Passed,Passed,Passed
1689,2024-06-10T09:00:00.0/2024-06-10T10:00:00.0,1091.7751,793.9023,549.4708,244.4315,664.3411,2024-06-10 09:00:00,2024-06-10 10:00:00,664.3411,0.8270913842301792,0.5968833719666928,34.19889807522873,162,1324.6688574811778,0.7246131930683638,0.3078861215038677,0.501514847464012,1095.6221989807175,Passed,Passed,Passed
1690,2024-06-10T10:00:00.0/2024-06-10T11:00:00.0,1231.5963,913.0847,640.8448,272.2398,687.2407,2024-06-10 10:00:00,2024-06-10 11:00:00,687.2407,0.9324897375839355,0.36955066601718556,21.17369347903339,162,1324.6688574811778,0.7391961195978044,0.2981539390595418,0.5188018848021909,1235.2401152982352,Passed,Passed,Passed
1691,2024-06-10T11:00:00.0/2024-06-10T12:00:00.0,1303.967,971.4528,678.0453,293.4075,686.8889,2024-06-10 11:00:00,2024-06-10 12:00:00,686.8889,0.9871251377042196,0.16063987397303087,9.203986800168108,162,1324.6688574811778,0.7429201991012321,0.3020295993794037,0.5185363089958201,1307.613928353599,Passed,Passed,Passed
1692,2024-06-10T12:00:00.0/2024-06-10T13:00:00.0,1303.9607,963.2524,654.8026,308.4498,663.2307,2024-06-10 12:00:00,2024-06-10 13:00:00,663.2307,0.9872923554352958,0.15959104098329463,9.143893096442135,162,1324.6688574811778,0.7365241628539355,0.32021700646684087,0.5006766002343523,1307.8354364743743,Passed,Passed,Passed
1693,2024-06-10T13:00:00.0/2024-06-10T14:00:00.0,1231.5844,889.9973,578.9188,311.0786,620.5247,2024-06-10 13:00:00,2024-06-10 14:00:00,620.5247,0.9329502919061883,0.36827348025469525,21.100516125188495,162,1324.6688574811778,0.7201498223399699,0.3495275772184927,0.4684375997031523,1235.8501972661018,Passed,Passed,Passed
1694,2024-06-10T14:00:00.0/2024-06-10T15:00:00.0,1091.7776,756.4963,458.3241,298.1722,553.3496,2024-06-10 14:00:00,2024-06-10 15:00:00,553.3496,0.8282722170577155,0.5947792391319578,34.07834014426352,162,1324.6688574811778,0.6894874855385832,0.39414892049042405,0.41772673742189376,1097.1864114532461,Passed,Passed,Passed
1695,2024-06-10T15:00:00.0/2024-06-10T16:00:00.0,894.0756,573.1224,304.5768,268.5456,447.3718,2024-06-10 15:00:00,2024-06-10 16:00:00,447.3718,0.6808135872667879,0.821923499762608,47.09274761901936,162,1324.6688574811778,0.6354945669080143,0.4685658770273156,0.3377234978186665,901.8525568023581,Passed,Passed,Passed
1696,2024-06-10T16:00:00.0/2024-06-10T17:00:00.0,651.9583,362.3434,151.9587,210.3847,302.3816,2024-06-10 16:00:00,2024-06-10 17:00:00,302.3816,0.5025395063720808,1.0442626911346975,59.83184490499161,162,1324.6688574811778,0.5443056219338585,0.5806224150902156,0.22826957717943974,665.6984337450593,Passed,Passed,Passed
1697,2024-06-10T17:00:00.0/2024-06-10T18:00:00.0,381.9313,163.199,41.7998,121.3992,135.108,2024-06-10 17:00:00,2024-06-10 18:00:00,135.108,0.3093806436332417,1.256254674213753,71.97809082603025,162,1324.6688574811778,0.39821446204551775,0.7438722050992959,0.10199379206128861,409.8269037284377,Passed,Passed,Passed
1698,2024-06-10T18:00:00.0/2024-06-10T19:00:00.0,104.75,29.8148,2.3525,27.4623,17.2339,2024-06-10 18:00:00,2024-06-10 19:00:00,17.2339,0.13650421552869652,1.433864593766023,82.15438961603341,162,1324.6688574811778,0.16488399846370835,0.9210962340850851,0.013009968417895621,180.82288322576287,Passed,Passed,Passed
1699,2024-06-10T19:00:00.0/2024-06-10T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 19:00:00,2024-06-10 20:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1700,2024-06-10T20:00:00.0/2024-06-10T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 20:00:00,2024-06-10 21:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1701,2024-06-10T21:00:00.0/2024-06-10T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 21:00:00,2024-06-10 22:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1702,2024-06-10T22:00:00.0/2024-06-10T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 22:00:00,2024-06-10 23:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1703,2024-06-10T23:00:00.0/2024-06-11T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-10 23:00:00,2024-06-11 00:00:00,0.0,,,,162,1324.6688574811778,,,0.0,,Failed,Passed,Failed
1704,2024-06-11T00:00:00.0/2024-06-11T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-11 00:00:00,2024-06-11 01:00:00,0.0,,,,163,1324.4067572889805,,,0.0,,Failed,Passed,Failed
1705,2024-06-11T01:00:00.0/2024-06-11T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-11 01:00:00,2024-06-11 02:00:00,0.0,,,,163,1324.4067572889805,,,0.0,,Failed,Passed,Failed
1706,2024-06-11T02:00:00.0/2024-06-11T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-11 02:00:00,2024-06-11 03:00:00,0.0,,,,163,1324.4067572889805,,,0.0,,Failed,Passed,Failed
1707,2024-06-11T03:00:00.0/2024-06-11T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-11 03:00:00,2024-06-11 04:00:00,0.0,,,,163,1324.4067572889805,,,0.0,,Failed,Passed,Failed
1708,2024-06-11T04:00:00.0/2024-06-11T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-06-11 04:00:00,2024-06-11 05:00:00,0.0,,,,163,1324.4067572889805,,,0.0,,Failed,Passed,Failed
1709,2024-06-11T05:00:00.0/2024-06-11T06:00:00.0,105.0173,36.1776,7.4181,28.7595,55.8768,2024-06-11 05:00:00,2024-06-11 06:00:00,55.8768,0.13275813933510863,1.43764509079205,82.3709961400865,163,1324.4067572889805,0.2057582264341562,0.7949532307284065,0.042190059581376706,175.82577682052988,Passed,Passed,Passed
1710,2024-06-11T06:00:00.0/2024-06-11T07:00:00.0,382.2151,198.9794,89.8199,109.1595,295.3253,2024-06-11 06:00:00,2024-06-11 07:00:00,295.3253,0.30413885975905214,1.2617619911604632,72.29363684351762,163,1324.4067572889805,0.4939861988722276,0.5485969904422267,0.22298685685092828,402.80356101905426,Passed,Passed,Passed
1711,2024-06-11T07:00:00.0/2024-06-11T08:00:00.0,652.1602,416.0496,249.2513,166.7983,499.3675,2024-06-11 07:00:00,2024-06-11 08:00:00,499.3675,0.4991340045157123,1.0481972283263126,60.057277280408414,163,1324.4067572889805,0.6293707610352884,0.40090965115697746,0.3770499487802295,661.056448373318,Passed,Passed,Passed
